F48_35.35_107811_3393_T,F48_35.35_107811_3393,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_107811_3,AGAAOJGI_01530,CDS,2343.0,spoIIE,3.1.3.16,COG2208,Stage II sporulation protein E,0.972328834642033
F48_35.35_107811_3591_A,F48_35.35_107811_3591,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_107811_3,AGAAOJGI_01530,CDS,2343.0,spoIIE,3.1.3.16,COG2208,Stage II sporulation protein E,0.42964142286855
F48_35.35_107811_9044_A,F48_35.35_107811_9044,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_107811_8,AGAAOJGI_01535,CDS,354.0,,,,hypothetical protein,0.840932278554314
F48_35.35_109637_12170_C,F48_35.35_109637_12170,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_109637_12,AGAAOJGI_01560,CDS,1041.0,citC,6.2.1.22,COG3053,[Citrate [pro-3S]-lyase] ligase,0.822350779999971
F48_35.35_11152_6531_A,F48_35.35_11152_6531,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_11152_6,AGAAOJGI_00401,CDS,1446.0,,,,hypothetical protein,0.500419920360567
F48_35.35_11152_9832_T,F48_35.35_11152_9832,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_11152_8,AGAAOJGI_00403,CDS,1428.0,sasA_6,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.356242764727326
F48_35.35_112046_8955_A,F48_35.35_112046_8955,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_112046_9,AGAAOJGI_01644,CDS,852.0,,,,Nucleotide-binding protein,0.449912887315301
F48_35.35_112046_8991_C,F48_35.35_112046_8991,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_112046_9,AGAAOJGI_01644,CDS,852.0,,,,Nucleotide-binding protein,0.687289278790969
F48_35.35_113745_7084_C,F48_35.35_113745_7084,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_9,AGAAOJGI_01748,CDS,915.0,fabD,2.3.1.39,,Malonyl CoA-acyl carrier protein transacylase,0.318413453631709
F48_35.35_113745_7108_T,F48_35.35_113745_7108,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_9,AGAAOJGI_01748,CDS,915.0,fabD,2.3.1.39,,Malonyl CoA-acyl carrier protein transacylase,0.230579076565563
F48_35.35_113745_7135_G,F48_35.35_113745_7135,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_9,AGAAOJGI_01748,CDS,915.0,fabD,2.3.1.39,,Malonyl CoA-acyl carrier protein transacylase,0.0828030509693884
F48_35.35_113745_7141_G,F48_35.35_113745_7141,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_9,AGAAOJGI_01748,CDS,915.0,fabD,2.3.1.39,,Malonyl CoA-acyl carrier protein transacylase,0.94904423682195
F48_35.35_113745_7144_A,F48_35.35_113745_7144,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_9,AGAAOJGI_01748,CDS,915.0,fabD,2.3.1.39,,Malonyl CoA-acyl carrier protein transacylase,0.0471273408713854
F48_35.35_113745_7828_C,F48_35.35_113745_7828,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.461310369168132
F48_35.35_113745_7834_T,F48_35.35_113745_7834,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.262501101701809
F48_35.35_113745_7852_T,F48_35.35_113745_7852,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.954632746188032
F48_35.35_113745_7867_T,F48_35.35_113745_7867,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.879552304378206
F48_35.35_113745_7873_G,F48_35.35_113745_7873,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.778800783071403
F48_35.35_113745_7879_T,F48_35.35_113745_7879,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_113745_10,AGAAOJGI_01749,CDS,744.0,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0.794407496067208
F48_35.35_117383_10952_A,F48_35.35_117383_10952,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_117383_22,AGAAOJGI_01825,CDS,1365.0,secY,,COG0201,Protein translocase subunit SecY,0.369195645283935
F48_35.35_117383_17573_A,F48_35.35_117383_17573,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.453089017280169
F48_35.35_117383_19664_T,F48_35.35_117383_19664,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.135924978528895
F48_35.35_117383_19817_G,F48_35.35_117383_19817,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.553376887896546
F48_35.35_117383_19851_C,F48_35.35_117383_19851,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.414104516527913
F48_35.35_117383_20057_G,F48_35.35_117383_20057,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_117383_37,AGAAOJGI_01837,CDS,2190.0,,,,hypothetical protein,0.622417828118477
F48_35.35_117383_30447_C,F48_35.35_117383_30447,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_117383_44,AGAAOJGI_01844,CDS,486.0,,,,hypothetical protein,0.265360323122879
F48_35.35_117383_31768_C,F48_35.35_117383_31768,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_117383_46,AGAAOJGI_01846,CDS,807.0,,3.1.3.-,COG0561,Putative phosphatase,0.634736418940286
F48_35.35_117383_31782_C,F48_35.35_117383_31782,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_117383_46,AGAAOJGI_01846,CDS,807.0,,3.1.3.-,COG0561,Putative phosphatase,0.50611787565452
F48_35.35_117383_32528_T,F48_35.35_117383_32528,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.828586379008982
F48_35.35_117383_32765_A,F48_35.35_117383_32765,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.446529415793104
F48_35.35_118745_10448_A,F48_35.35_118745_10448,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_118745_10,AGAAOJGI_01873,CDS,381.0,,,,hypothetical protein,0.555243365232736
F48_35.35_119511_4410_G,F48_35.35_119511_4410,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_119511_5,AGAAOJGI_01930,CDS,576.0,srpC_3,,COG2059,putative chromate transport protein,0.451347282860891
F48_35.35_119511_13826_A,F48_35.35_119511_13826,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_119511_14,AGAAOJGI_01939,CDS,1293.0,purA,6.3.4.4,COG0104,Adenylosuccinate synthetase,0.526832290268409
F48_35.35_123_10637_C,F48_35.35_123_10637,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_123_7,AGAAOJGI_00007,CDS,1857.0,bceB,,COG0577,Bacitracin export permease protein BceB,0.684583418990618
F48_35.35_123_10657_G,F48_35.35_123_10657,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_123_7,AGAAOJGI_00007,CDS,1857.0,bceB,,COG0577,Bacitracin export permease protein BceB,0.313210550393561
F48_35.35_129588_2986_C,F48_35.35_129588_2986,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_5,AGAAOJGI_00054,CDS,579.0,,,,hypothetical protein,0.372762725352073
F48_35.35_129588_5136_G,F48_35.35_129588_5136,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_8,AGAAOJGI_00057,CDS,1104.0,araR,,COG1609,Arabinose metabolism transcriptional repressor,0.90792735499741
F48_35.35_129588_5226_A,F48_35.35_129588_5226,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_8,AGAAOJGI_00057,CDS,1104.0,araR,,COG1609,Arabinose metabolism transcriptional repressor,0.619690354741226
F48_35.35_129588_6658_C,F48_35.35_129588_6658,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_9,AGAAOJGI_00058,CDS,1353.0,,3.1.6.-,,Ulvan-active sulfatase,0.7123966924743
F48_35.35_129588_6907_C,F48_35.35_129588_6907,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_9,AGAAOJGI_00058,CDS,1353.0,,3.1.6.-,,Ulvan-active sulfatase,0.231468613250058
F48_35.35_129588_6961_A,F48_35.35_129588_6961,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_9,AGAAOJGI_00058,CDS,1353.0,,3.1.6.-,,Ulvan-active sulfatase,0.953496954833478
F48_35.35_129588_7339_G,F48_35.35_129588_7339,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_9,AGAAOJGI_00058,CDS,1353.0,,3.1.6.-,,Ulvan-active sulfatase,0.481607891074637
F48_35.35_129588_7378_T,F48_35.35_129588_7378,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_9,AGAAOJGI_00058,CDS,1353.0,,3.1.6.-,,Ulvan-active sulfatase,0.20510965789169
F48_35.35_129588_10419_T,F48_35.35_129588_10419,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_12,AGAAOJGI_00061,CDS,990.0,,,,hypothetical protein,0.446839613360266
F48_35.35_129588_10519_G,F48_35.35_129588_10519,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_129588_12,AGAAOJGI_00061,CDS,990.0,,,,hypothetical protein,0.534332961399837
F48_35.35_130636_8578_G,F48_35.35_130636_8578,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_7,AGAAOJGI_00090,CDS,1200.0,,,,hypothetical protein,0.732215132251928
F48_35.35_130636_9985_T,F48_35.35_130636_9985,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_10,AGAAOJGI_00091,CDS,777.0,yfcA,,COG0730,putative membrane transporter protein YfcA,0.0050183667262837
F48_35.35_130636_9991_A,F48_35.35_130636_9991,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_10,AGAAOJGI_00091,CDS,777.0,yfcA,,COG0730,putative membrane transporter protein YfcA,0.030239431292191
F48_35.35_130636_10360_T,F48_35.35_130636_10360,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_10,AGAAOJGI_00091,CDS,777.0,yfcA,,COG0730,putative membrane transporter protein YfcA,0.328736092686564
F48_35.35_130636_10396_G,F48_35.35_130636_10396,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_10,AGAAOJGI_00091,CDS,777.0,yfcA,,COG0730,putative membrane transporter protein YfcA,0.0136682052661963
F48_35.35_130636_10492_G,F48_35.35_130636_10492,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_10,AGAAOJGI_00091,CDS,777.0,yfcA,,COG0730,putative membrane transporter protein YfcA,0.444543018741823
F48_35.35_130636_11338_C,F48_35.35_130636_11338,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_11,AGAAOJGI_00092,CDS,1488.0,,,,hypothetical protein,0.661353879211801
F48_35.35_130636_12207_G,F48_35.35_130636_12207,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_11,AGAAOJGI_00092,CDS,1488.0,,,,hypothetical protein,0.777948221843534
F48_35.35_130636_12328_T,F48_35.35_130636_12328,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_11,AGAAOJGI_00092,CDS,1488.0,,,,hypothetical protein,0.439401691337504
F48_35.35_130636_12385_C,F48_35.35_130636_12385,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_11,AGAAOJGI_00092,CDS,1488.0,,,,hypothetical protein,0.0229221910810172
F48_35.35_130636_16661_T,F48_35.35_130636_16661,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_15,AGAAOJGI_00096,CDS,459.0,tadA,3.5.4.33,COG0590,tRNA-specific adenosine deaminase,0.171727001815648
F48_35.35_130636_16794_A,F48_35.35_130636_16794,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,,,,,,,,,0.474011325472262
F48_35.35_130636_17542_G,F48_35.35_130636_17542,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_16,AGAAOJGI_00097,CDS,714.0,rsxB_1,7.-.-.-,,Ion-translocating oxidoreductase complex subunit B,0.982454921515095
F48_35.35_130636_17544_T,F48_35.35_130636_17544,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_16,AGAAOJGI_00097,CDS,714.0,rsxB_1,7.-.-.-,,Ion-translocating oxidoreductase complex subunit B,0.982454921515095
F48_35.35_130636_20120_A,F48_35.35_130636_20120,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_18,,,,,,,,0.948076017741405
F48_35.35_130636_20150_C,F48_35.35_130636_20150,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_18,,,,,,,,0.841072914439678
F48_35.35_130636_20179_G,F48_35.35_130636_20179,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_18,,,,,,,,0.758216954765446
F48_35.35_130636_20194_T,F48_35.35_130636_20194,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_130636_18,,,,,,,,0.308245263098676
F48_35.35_132550_645_G,F48_35.35_132550_645,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_1,AGAAOJGI_00138,CDS,771.0,proB,2.7.2.11,COG0263,Glutamate 5-kinase,0.383531572876296
F48_35.35_132550_695_C,F48_35.35_132550_695,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_1,AGAAOJGI_00138,CDS,771.0,proB,2.7.2.11,COG0263,Glutamate 5-kinase,0.366306188658422
F48_35.35_132550_1447_T,F48_35.35_132550_1447,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_2,AGAAOJGI_00139,CDS,1257.0,proA,1.2.1.41,COG0014,Gamma-glutamyl phosphate reductase,0.31609851856014
F48_35.35_132550_3850_G,F48_35.35_132550_3850,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_4,AGAAOJGI_00141,CDS,777.0,,,,hypothetical protein,0.938215595719112
F48_35.35_132550_4565_A,F48_35.35_132550_4565,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_5,AGAAOJGI_00142,CDS,558.0,pth,3.1.1.29,COG0193,Peptidyl-tRNA hydrolase,0.31831135395357
F48_35.35_132550_4580_A,F48_35.35_132550_4580,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_5,AGAAOJGI_00142,CDS,558.0,pth,3.1.1.29,COG0193,Peptidyl-tRNA hydrolase,0.942220307643911
F48_35.35_132550_9298_G,F48_35.35_132550_9298,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_11,AGAAOJGI_00148,CDS,396.0,,,,hypothetical protein,0.861812155845782
F48_35.35_132550_9382_G,F48_35.35_132550_9382,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_11,AGAAOJGI_00148,CDS,396.0,,,,hypothetical protein,0.335910981239162
F48_35.35_132550_9553_G,F48_35.35_132550_9553,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_132550_11,AGAAOJGI_00148,CDS,396.0,,,,hypothetical protein,0.358938873209368
F48_35.35_133942_838_A,F48_35.35_133942_838,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_133942_1,AGAAOJGI_00285,CDS,1383.0,,,,hypothetical protein,0.686077484902189
F48_35.35_133942_2767_C,F48_35.35_133942_2767,F48_35.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,F48_35.35_133942_3,AGAAOJGI_00287,CDS,369.0,,,,hypothetical protein,0.792832853379969
