GUT_GENOME239747_1_48630_C,GUT_GENOME239747_1_48630,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.434598208507073
GUT_GENOME239747_1_48631_G,GUT_GENOME239747_1_48631,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.705756608224867
GUT_GENOME239747_1_48634_C,GUT_GENOME239747_1_48634,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.434598208507073
GUT_GENOME239747_1_48637_C,GUT_GENOME239747_1_48637,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.485671785247732
GUT_GENOME239747_1_48643_G,GUT_GENOME239747_1_48643,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.940967609973185
GUT_GENOME239747_1_48733_G,GUT_GENOME239747_1_48733,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.574550854133479
GUT_GENOME239747_1_48805_A,GUT_GENOME239747_1_48805,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.230826376929244
GUT_GENOME239747_1_48811_A,GUT_GENOME239747_1_48811,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.940967609973185
GUT_GENOME239747_1_48841_A,GUT_GENOME239747_1_48841,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.0879661171153172
GUT_GENOME239747_1_48868_G,GUT_GENOME239747_1_48868,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.934352750773417
GUT_GENOME239747_1_48886_C,GUT_GENOME239747_1_48886,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.534907536678332
GUT_GENOME239747_1_48901_A,GUT_GENOME239747_1_48901,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.534907536678332
GUT_GENOME239747_1_49372_A,GUT_GENOME239747_1_49372,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.175701176412737
GUT_GENOME239747_1_49387_C,GUT_GENOME239747_1_49387,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.774486108359286
GUT_GENOME239747_1_49414_C,GUT_GENOME239747_1_49414,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.945277204624132
GUT_GENOME239747_1_49435_G,GUT_GENOME239747_1_49435,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.685105924627536
GUT_GENOME239747_1_49450_A,GUT_GENOME239747_1_49450,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.355442589732102
GUT_GENOME239747_1_49624_G,GUT_GENOME239747_1_49624,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.201111438552924
GUT_GENOME239747_1_49660_C,GUT_GENOME239747_1_49660,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_57,PGPBLFEG_15363,CDS,1035.0,lnpD_3,5.1.3.2,,UDP-glucose 4-epimerase,0.152231492277589
GUT_GENOME239747_1_127071_A,GUT_GENOME239747_1_127071,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,GUT_GENOME239747_1_117,PGPBLFEG_15369,CDS,891.0,rnfB_4,7.2.1.2,COG2878,Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B,0.242521074635648
GUT_GENOME239747_10_4496_A,GUT_GENOME239747_10_4496,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.505696707437495
GUT_GENOME239747_10_4550_T,GUT_GENOME239747_10_4550,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.594527538258776
GUT_GENOME239747_10_4557_A,GUT_GENOME239747_10_4557,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.465191503612982
GUT_GENOME239747_10_4560_C,GUT_GENOME239747_10_4560,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.589747249533049
GUT_GENOME239747_10_4571_A,GUT_GENOME239747_10_4571,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.589747249533049
GUT_GENOME239747_10_4774_G,GUT_GENOME239747_10_4774,GUT_GENOME239747,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,,,,,,,,,0.489541659556952
